X,Y,FID,PERMITID,TYPE,DECISION,LIQUOR_TYP,ISSUEDATE,EXPIRE_YEA,EXPIRE_DAT,ESTABLISHM,ESTABLIS_1,ESTABLIS_2,ESTABLIS_3,ESTABLIS_4,TYPE_DESCR,LastUpdate,WGS_X,WGS_Y,APN
-93.271997909887915,44.980515882294405,259,1308540,L178,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,149694,GAY 90S,400 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 1000,2014-12-04 01:02:50.603,-10382991.3126,5618454.632,2202924440020
-93.276259434052449,44.976446604118273,260,1478127,L190,PENDING,ON Sale,2013-03-29 00:00:00.000,2015,2015-04-01 00:00:00.000,169315,CRAVE,825 Hennepin Ave 222,222,NULL,LIQ ON-SALE B W/SS SERIES 2000,2014-04-28 00:56:13.780,-10383465.7033,5617814.2479,2702924120120
-93.284075749001431,44.919765056311846,261,1679980,L246,APPROVED,ON Sale,2014-12-05 00:00:00.000,2015,2015-04-01 00:00:00.000,163534,KINGS WINE BAR,4555 Grand Ave S,NULL,S,WINE D W/STRONG BEER,2014-11-20 00:57:30.970,-10384335.8115,5608898.9683,1002824330050
-93.272488654137732,44.980048407023901,262,1377823,L198,PENDING,ON Sale,2013-06-28 00:00:00.000,2015,2015-07-01 00:00:00.000,99029,BRASS RAIL,422 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 3000,2014-06-03 00:56:58.083,-10383045.942,5618381.0629,2202924440030
-93.272611812264898,44.979955709100402,263,563717,L188,PENDING,ON Sale,2013-04-12 00:00:00.000,2015,2015-04-01 00:00:00.000,130279,AUGIES CABERET,424 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,2014-07-10 00:56:57.643,-10383059.6519,5618366.4746,2202924440030
-93.275780737108903,44.976586018812178,264,845225,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130653,THE CAPITAL GRILLE,801 Hennepin Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10383412.415,5617836.1869,2702924120120
-93.26790186528018,44.978595980845682,265,1484182,L198,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,121202,DOWNTOWN CABARET,115 4th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 3000,2014-07-10 00:56:57.643,-10382535.343,5618152.4906,2202924440030
-93.284075749001431,44.919765056311846,266,1334618,L246,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,163534,KINGS WINE BAR,4555 Grand Ave S,NULL,S,WINE D W/STRONG BEER,2014-11-20 00:57:30.970,-10384335.8115,5608898.9683,1002824330050
-93.275780737108903,44.976586018812178,267,1365462,L182,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,149755,STATE THEATRE,805 Hennepin Ave,NULL,NULL,LIQ ON-SALE C-2 W/SS SERIES 1000,2014-11-19 00:57:19.110,-10383412.415,5617836.1869,2702924120120
-93.272342961771699,44.978636227826492,268,563525,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,130091,MURRAYS,24 6th St S 1ST FLOOR,1ST FLOOR,S,LIQ ON-SALE B W/SS SERIES 1000,2014-12-03 01:03:31.910,-10383029.7236,5618158.8243,2202924440050
-93.270213455983352,44.977727342101687,269,1258291,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,5190,WESTIN MINNEAPOLIS,88 6th St S,NULL,S,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382792.6681,5618015.7933,2202924440060
-93.277527892064569,44.926597185913728,270,1148390,L246,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,64254,CURRANS RESTAURANT,4201 Nicollet Ave,NULL,NULL,WINE D W/STRONG BEER,2014-04-17 00:57:05.820,-10383606.9074,5609973.1081,1002824420180
-93.269012483906977,44.977847174188092,271,1639210,L196,APPROVED,ON Sale,2014-03-28 00:00:00.000,2015,2015-04-01 00:00:00.000,173311,BRASSERIE ZENTRAL,505 Marquette Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 2000,2014-03-27 00:57:08.673,-10382658.9765,5618034.6511,2202924440060
-93.275647546596687,44.973932842923901,272,968796,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,134938,CHIPOTLE MEXICAN GRILL #263,1040 Nicollet Mall,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,2014-12-05 01:03:05.537,-10383397.5883,5617418.6789,2702924120140
-93.271731774103529,44.979714344819946,273,1550851,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,171337,COPPER POT INDIAN GRILL,10 5th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 3000,2014-07-24 00:57:16.797,-10382961.6865,5618328.4901,2202924440110
-93.271731774103529,44.979714344819946,274,1368389,L198,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,165330,CLUB NEW YORK,10 5th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 3000,2014-07-10 00:56:57.643,-10382961.6865,5618328.4901,2202924440110
-93.277539483026672,44.922744580724164,275,1650241,L244,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-04-01 00:00:00.000,158256,DRIFTWOOD,4415 Nicollet Ave,NULL,NULL,WINE C-1 W/STRONG BEER,2014-07-24 00:57:16.797,-10383608.1977,5609367.3901,1002824430020
-93.271731774103529,44.979714344819946,276,1560357,L188,APPROVED,ON Sale,2014-05-23 00:00:00.000,2015,2015-04-01 00:00:00.000,170871,POURHOUSE,10 5th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 2000,2014-09-12 00:57:33.440,-10382961.6865,5618328.4901,2202924440110
-93.275647546596687,44.973932842923901,277,1061193,L208,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,137074,DAKOTA JAZZ CLUB & RESTAURANT,1010 Nicollet Mall,NULL,NULL,LIQ ON-SALE A W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383397.5883,5617418.6789,2702924120140
-93.27177866077146,44.978404230158873,278,966355,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,133522,IKES FOOD & COCKTAILS,50 6th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 1000,2014-12-05 01:03:05.537,-10382966.9059,5618122.3147,2202924440110
-93.277543894653036,44.920319233121646,279,1644471,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,173698,CORNER TABLE,4537 Nicollet Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10383608.6888,5608986.0906,1002824430090
-93.27177866077146,44.978404230158873,280,1121069,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,133522,IKES FOOD & COCKTAILS,50 6th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10382966.9059,5618122.3147,2202924440110
-93.275647546596687,44.973932842923901,281,1191347,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,145226,MASA,1070 Nicollet Mall,NULL,NULL,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383397.5883,5617418.6789,2702924120140
-93.27177866077146,44.978404230158873,282,1513763,L216,PENDING,ON Sale,2013-10-04 00:00:00.000,2015,2015-10-01 00:00:00.000,170149,OCEANAIRE SEAFOOD ROOM,50 6th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 4000,2014-09-18 00:57:32.907,-10382966.9059,5618122.3147,2202924440110
-93.272414049951706,45.013287196842242,283,564687,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,131234,TONY JAROS RIVER GARDENS,2500 Marshall St NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383037.6371,5623613.526,1002924140010
-93.247989975779035,44.897728535798393,284,565415,L247,APPROVED,ON Sale,2014-05-23 00:00:00.000,2015,2015-04-01 00:00:00.000,131944,5-8 CLUB,5800 Cedar Ave S,NULL,S,WINE E W/STRONG BEER,2014-05-15 00:56:21.477,-10380318.7616,5605435.2812,2302824410000
-93.275647546596687,44.973932842923901,285,1462941,L215,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,167915,CAFE TARGET,1000 Nicollet Mall 2ND FL,2ND FL,NULL,LIQ ON-SALE E SERIES 4000,2014-10-09 00:57:32.920,-10383397.5883,5617418.6789,2702924120140
-93.25126249074836,44.989477801070969,286,1262293,L244,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,156341,BRASA ROTISSERIE,600 Hennepin Ave E,NULL,E,WINE C-1 W/STRONG BEER,2014-04-17 00:57:05.820,-10380683.0563,5619865.1334,2302924110040
-93.247568534756738,44.991277298019234,287,1491148,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,169685,ELIS EAST FOOD & COCKTAILS,815 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10380271.847,5620148.3798,2302924110110
-93.273874813909941,44.975590641051753,288,942291,L216,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,129863,MCCORMICK & SCHMICKS SEAFOOD RESTAURANT,800 Nicollet Mall SUITE 100,SUITE 100,NULL,LIQ ON-SALE E W/SS SERIES 4000,2014-10-09 00:57:32.920,-10383200.2486,5617679.5504,2702924120140
-93.252070625059432,44.990548732140653,289,1450779,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,121649,OTTERS SALOON,617 Central Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10380773.0174,5620033.7002,2302924110130
-93.27124789028754,45.013422011136036,290,1645991,L202,APPROVED,ON Sale,2014-05-23 00:00:00.000,2015,2015-07-01 00:00:00.000,173714,BETTY DANGERS COUNTRY CLUB,2501 Marshall St NE,NULL,NE,LIQ ON-SALE C-2 W/SS SERIES 3000,2014-05-15 00:56:21.477,-10382907.8208,5623634.7547,1002924140020
-93.255160146018866,44.988129896082093,291,1473978,L196,PENDING,ON Sale,2013-03-29 00:00:00.000,2015,2015-04-01 00:00:00.000,168395,MASU SUSHI AND ROBATA,328 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 2000,2014-11-20 00:57:30.970,-10381116.9413,5619652.9748,2302924120020
-93.275018708829805,44.974745538988948,292,938266,L212,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,133676,NEWS ROOM,990 Nicollet Mall,NULL,NULL,LIQ ON-SALE C-2 W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383327.5864,5617546.564,2702924120180
-93.252715454634981,44.988798607262737,293,931995,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,121699,RAY JS,500 Central Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10380844.7995,5619758.2285,2302924120020
-93.272143710051793,45.009551953843243,294,982754,L196,APPROVED,ON Sale,2014-05-09 00:00:00.000,2015,2015-04-01 00:00:00.000,135139,SAMPLE ROOM,2124 Marshall St NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 2000,2014-05-15 00:56:21.477,-10383007.543,5623025.3712,1002924410150
-93.252276042815467,44.989183058799327,295,1542942,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,170929,RUSTY TACO,522 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10380795.8844,5619818.7409,2302924120030
-93.253464393562098,44.989307262745228,296,563586,L180,PENDING,ON Sale,2014-02-07 00:00:00.000,2016,2016-01-01 00:00:00.000,130151,MANGO BAR & GRILL,501 Hennepin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 1000,2014-12-03 01:03:31.910,-10380928.171,5619838.2906,2302924120030
-93.275018708829805,44.974745538988948,297,938266,L212,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,134356,NEWS ROOM,900 Nicollet Mall AA,AA,NULL,LIQ ON-SALE C-2 W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383327.5864,5617546.564,2702924120180
-93.253763278328478,44.990474839868625,298,1252647,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,153702,RED STAG SUPPERCLUB,509 1st Ave NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 1000,2014-12-03 01:03:31.910,-10380961.4427,5620022.0693,2302924120040
-93.272247998168069,45.007525838760451,299,1432540,L210,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,61001,PSYCHO SUZIS MOTOR LOUNGE,1900 Marshall St NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383019.1523,5622706.3533,1002924440010
-93.253763278328478,44.990474839868625,300,1682262,L180,NEW,ON Sale,2014-11-03 10:24:15.000,2016,2016-01-01 00:00:00.000,153702,RED STAG SUPPERCLUB,509 1st Ave NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 1000,2014-12-05 01:03:05.537,-10380961.4427,5620022.0693,2302924120040
-93.277105217655389,44.97043671490583,301,563684,L188,APPROVED,ON Sale,2014-05-23 00:00:00.000,2015,2015-04-01 00:00:00.000,130248,MILLENNIUM HOTEL,1313 Nicollet Mall,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,2014-05-15 00:56:21.477,-10383559.8555,5616868.5521,2702924130070
-93.254516820223103,44.988335608748557,302,564086,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130642,WHITEYS WORLD FAMOUS SALOON,400 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10381045.3266,5619685.3534,2302924120060
-93.272247998168069,45.007525838760451,303,1675190,L210,APPROVED,ON Sale,2014-10-17 00:00:00.000,2014,2014-09-29 00:00:00.000,61001,PSYCHO SUZIS MOTOR LOUNGE,1900 Marshall St NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 4000,2014-10-09 00:57:32.920,-10383019.1523,5622706.3533,1002924440010
-93.254904796306107,44.988804311881559,304,1233508,L210,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,149155,THE BULLDOG RESTAURANT NE,401 Hennepin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 4000,2014-09-25 00:57:40.890,-10381088.5159,5619759.1264,2302924120070
-93.277105217655389,44.97043671490583,305,1684861,L188,NEW,ON Sale,2014-11-18 09:16:51.000,2015,2015-04-01 00:00:00.000,124543,MILLENNIUM HOTEL MINNEAPOLIS,1313 Nicollet Mall,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,2014-11-19 00:57:19.110,-10383559.8555,5616868.5521,2702924130070
-93.247872665684383,45.013559183704892,306,1660328,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,38190,FAIR STATE BREWING COOPERATIVE,2506 Central Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 3000,2014-10-09 00:57:32.920,-10380305.7027,5623656.3548,1102924140050
-93.254577490640742,44.988927068736643,307,563531,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,130097,TERMINAL BAR,409 Hennepin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 1000,2014-12-02 01:02:53.443,-10381052.0804,5619778.4482,2302924120070
-93.277105217655389,44.97043671490583,308,1684901,L188,NEW,ON Sale,2014-11-18 10:52:10.000,2015,2015-04-01 00:00:00.000,124543,MILLENNIUM HOTEL MINNEAPOLIS,1313 Nicollet Mall,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,2014-11-19 00:57:19.110,-10383559.8555,5616868.5521,2702924130070
-93.257398162903641,44.987906123172181,309,565197,L244,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131734,KRAMARCZUK SAUSAGE CO,215 Hennepin Ave E,NULL,E,WINE C-1 W/STRONG BEER,2014-04-17 00:57:05.820,-10381366.0762,5619617.7537,2302924120100
-93.263526883895253,45.013378371975605,310,1492836,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,78755,STANLEYS NORTHEAST BAR ROOM,2500 University Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10382048.3223,5623627.883,1102924230120
-93.273900978240917,44.973245673055139,311,1537997,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,170823,DEVILS ADVOCATE,89 10th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383203.1612,5617310.5479,2702924130090
-93.254962904728558,44.989299107098645,312,1547260,L245,APPROVED,ON Sale,2014-05-23 00:00:00.000,2015,2015-04-01 00:00:00.000,167977,GORKHA PALACE,23 4th St NE,NULL,NE,WINE C-2 W/STRONG BEER,2014-05-15 00:56:21.477,-10381094.9845,5619837.0069,2302924120110
-93.254824496801149,44.989034641030266,313,564132,L207,PENDING,ON Sale,2012-09-21 00:00:00.000,2015,2015-10-01 00:00:00.000,157416,GROUND ZERO/THE FRONT,15 4th St NE,NULL,NE,LIQ ON-SALE A SERIES 4000,2014-09-05 00:57:06.433,-10381079.577,5619795.38,2302924120110
-93.263526883895253,45.013378371975605,314,1606247,L206,APPROVED,ON Sale,2013-08-02 00:00:00.000,2014,2014-07-25 00:00:00.000,78755,STANLEYS NORTHEAST BAR ROOM,2500 University Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10382048.3223,5623627.883,1102924230120
-93.2775686773751,44.970104739732946,315,564741,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,131287,ICHIBAN JAPANESE STEAKHOUSE,1333 Nicollet Mall,NULL,NULL,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383611.4476,5616816.3165,2702924130220
-93.2555959960183,44.987981950183517,316,1560671,L247,PENDING,ON Sale,2013-03-29 00:00:00.000,2015,2015-04-01 00:00:00.000,171185,NOODLES & COMPANY,300 Hennepin Ave E,NULL,E,WINE E W/STRONG BEER,2014-02-25 00:56:15.883,-10381165.4599,5619629.6886,2302924120190
-93.273035118189696,44.97258613704458,317,1563717,L208,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,121732,HILTON MINNEAPOLIS,1001 Marquette Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 4000,2014-10-09 00:57:32.920,-10383106.7741,5617206.7665,2702924130280
-93.261875110259837,45.013303733102219,318,1109483,L196,PENDING,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,140470,NE PALACE,2500 4th St NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 2000,2014-09-04 00:57:29.407,-10381864.4477,5623616.1299,1102924240010
-93.2555959960183,44.987981950183517,319,1003844,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,169789,PIZZA NEA,300 Hennepin Ave E,NULL,E,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10381165.4599,5619629.6886,2302924120190
-93.2555959960183,44.987981950183517,320,1365257,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,169795,THE BUTCHER BLOCK,308 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10381165.4599,5619629.6886,2302924120190
-93.277500796180661,44.972102270770804,321,1587058,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,172155,FRENCH CORNER BISTRO & BAKERY,1200 Nicollet Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10383603.8911,5617130.6284,2702924130280
-93.256977368668359,44.988450501187188,322,1098630,L233,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,170714,KEEGANS PUB,16 University Ave NE #D,#D,NE,LIQ ON-SALE C-1 W/SS SERIES 1000,2014-11-21 00:56:49.010,-10381319.2336,5619703.4372,2302924120190
-93.261919637053524,45.010167475075249,323,564803,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,131348,GRUMPYS BAR,2200 4th St NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10381869.4044,5623122.2891,1102924310140
-93.256797602305298,44.98809822518853,324,1563014,L245,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,171361,NEW BOHEMIA WURST & BIER HAUS,233 Hennepin Ave E,NULL,E,WINE C-2 W/STRONG BEER,2014-04-17 00:57:05.820,-10381299.2221,5619647.9899,2302924120200
-93.276059294797065,44.972796017214442,325,565159,L239,PENDING,ON Sale,2013-10-04 00:00:00.000,2015,2015-10-01 00:00:00.000,171622,BRITS PUB & EATING ESTABLISHMENT,1110 Nicollet Mall,NULL,NULL,LIQ ON-SALE C-1 W/SS SERIES 4000,2014-09-19 00:57:15.100,-10383443.4239,5617239.7921,2702924130290
-93.256797602305298,44.98809822518853,326,953863,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,170718,CHIPOTLE MEXICAN GRILL #251,225 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 1000,2014-12-05 01:03:05.537,-10381299.2221,5619647.9899,2302924120200
-93.255277516300623,44.984857757904493,327,563644,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,130209,PRACNA ON MAIN,117 Main St SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 1000,2014-11-25 01:02:25.853,-10381130.0069,5619137.965,2302924130010
-93.262780777356255,45.012908950262961,328,1675241,L186,APPROVED,ON Sale,2014-10-17 00:00:00.000,2014,2014-10-12 00:00:00.000,167026,TEA HOUSE,2425 University Ave NE,NULL,NE,LIQ ON-SALE E W/SS SERIES 1000,2014-10-09 00:57:32.920,-10381965.2661,5623553.9652,1102924320050
-93.276059294797065,44.972796017214442,329,565159,L239,PENDING,ON Sale,2013-10-04 00:00:00.000,2015,2015-10-01 00:00:00.000,131696,BRITS PUB & EATING ESTABLISHMENT,1110 Nicollet Mall,NULL,NULL,LIQ ON-SALE C-1 W/SS SERIES 4000,2014-09-19 00:57:15.100,-10383443.4239,5617239.7921,2702924130290
-93.253843120590943,44.986815617123668,330,1115458,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,140808,MCNAMARAS SPORTS BAR,312 Central Ave SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 1000,2014-12-03 01:03:31.910,-10380970.3307,5619446.1137,2302924130070
-93.263485163438517,45.011445661776548,331,1669353,L210,APPROVED,ON Sale,2014-09-19 00:00:00.000,2014,2014-10-11 00:00:00.000,78744,GASTHOF ZUR GEMUTLICHKEIT,2300 University Ave NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 4000,2014-09-12 00:57:33.440,-10382043.678,5623323.5514,1102924320160
-93.276059294797065,44.972796017214442,332,912038,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,133242,VINCENT,1100 Nicollet Mall,NULL,NULL,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383443.4239,5617239.7921,2702924130290
-93.272118390137194,44.973225105049629,333,1252602,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,121425,RUTHS CHRIS STEAKHOUSE,920 2nd Ave S SUITE 100,SUITE 100,S,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10383004.7244,5617307.3114,2702924140070
-93.263485163438517,45.011445661776548,334,564566,L210,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,131115,GASTHOF ZUR GEMUTLICHKEIT,2300 University Ave NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 4000,2014-09-25 00:57:40.890,-10382043.678,5623323.5514,1102924320160
-93.269853667237328,44.970097157150349,335,1339149,L208,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,159437,HILTON GARDEN INN,1101 4th Ave S,NULL,S,LIQ ON-SALE A W/SS SERIES 4000,2014-09-25 00:57:40.890,-10382752.6166,5616815.1234,2702924140390
-93.262647253569043,45.008695101816492,336,1684891,L206,NEW,ON Sale,2014-11-18 10:31:30.000,2014,2014-12-28 00:00:00.000,170074,BUFFALO WILD WINGS,2001 University Ave SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 3000,2014-11-19 00:57:19.110,-10381950.4023,5622890.4559,1102924330010
-93.269853667237328,44.970097157150349,337,1339149,L208,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,164105,HILTON GARDEN INN,1101 4th Ave S,NULL,S,LIQ ON-SALE A W/SS SERIES 4000,2014-09-25 00:57:40.890,-10382752.6166,5616815.1234,2702924140390
-93.262647253569043,45.008695101816492,338,1684904,L206,NEW,ON Sale,2014-11-18 10:59:41.000,2014,2014-12-07 00:00:00.000,170074,BUFFALO WILD WINGS,2001 University Ave SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 3000,2014-11-19 00:57:19.110,-10381950.4023,5622890.4559,1102924330010
-93.254857482938391,44.984710529793396,339,1423032,L182,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,130160,ASTER CAFE,125 Main St SE,NULL,SE,LIQ ON-SALE C-2 W/SS SERIES 1000,2014-12-03 01:03:31.910,-10381083.249,5619114.7931,2302924130160
-93.272696385953935,44.971379517071504,340,1631407,L178,APPROVED,ON Sale,2014-01-23 00:00:00.000,2015,2015-01-01 00:00:00.000,164750,RADISSON BLU,201 11th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 1000,2014-11-06 00:57:22.400,-10383069.0666,5617016.9017,2702924140440
-93.232483816096661,44.926665725089364,341,1270956,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,157777,BUSTERS ON 28TH,4204 28th Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10378592.6238,5609983.8844,1202824420070
-93.263527024032442,45.008342879128094,342,563725,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,130287,JAX CAFE,1922 University Ave NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382048.3379,5622834.9974,1102924330050
